variant_id,title_long,product_type,handle,color,store_name
12354,Bavincis Karma Black And Grey Gradient Edition Sunglasses,sunglasses,bavincis-karma-black-and-grey-gradient-edition-sunglasses,black - grey,Store_E
12355,Bavincis Karma Brown And Brown Edition Sunglasses,sunglasses,bavincis-karma-brown-and-brown-edition-sunglasses-1,brown - brown,Store_E
12356,Bavincis Kindon Gold And Black Edition Sunglasses,sunglasses,bavincis-kindon-gold-and-black-edition-sunglasses-1,gold - black,Store_E
12357,Bavincis Kindon Gold And Blue Mercury Edition Sunglasses,sunglasses,bavincis-kindon-gold-ant-blue-mercury-edition-sunglasses,gold - blue,Store_E
12358,Bavincis Kindon Gold And Grey Gradient Edition Sunglasses,sunglasses,bavincis-kindon-gold-and-black-edition-sunglasses,gold - grey,Store_E
12359,Bavincis Knox Black and Brown I Automatic Watch,automatic watch,bavincis-knox-black-and-brown-i-automatic-watch,black - brown,Store_E
12360,Bavincis Linford Black And Grey Gradient Edition Sunglasses,sunglasses,bavincis-linford-black-and-grey-gradient-edition-sunglasses,black - grey,Store_E
12361,Bavincis Linford Gold And Black Edition Sunglasses,sunglasses,bavincis-linford-gold-and-black-edition-sunglasses-1,gold - black,Store_E
12362,Bavincis Linford Gold And Blue Gradient Edition Sunglasses,sunglasses,bavincis-linford-gold-and-blue-gradient-edition-sunglasses,gold - blue,Store_E
12363,Bavincis Linford Gold And Brown Edition Sunglasses,sunglasses,bavincis-linford-gold-and-brown-edition-sunglasses,gold - brown,Store_E
12364,Bavincis Linford Gold And Classic Blue Edition Sunglasses,sunglasses,bavincis-linford-gold-and-classic-blue-edition-sunglasses,gold - blue,Store_E
12365,Bavincis Linford Gold And Green Edition Sunglasses,sunglasses,bavincis-linford-gold-and-black-edition-sunglasses,gold - green,Store_E
12366,Bavincis Linford Gold And Green Gradient Edition Sunglasses,sunglasses,bavincis-linford-gold-and-green-gradient-edition-sunglasses,gold - green,Store_E
12367,Bavincis Linford Silver And Black Edition Sunglasses,sunglasses,bavincis-linford-silver-and-black-edition-sunglasses,silver - black,Store_E
12368,Bavincis Linford Silver And Grey Gradient Edition Sunglasses,sunglasses,bavincis-linford-silver-and-grey-gradient-edition-sunglasses,silver - grey,Store_E
12369,Bavincis Majestic Gold and Brown I Automatic Watch,automatic watch,bavincis-majestic-gold-and-brown-i-automatic-watch,gold - brown,Store_E
12370,Bavincis Marcia Black and Black I Automatic Watch,automatic watch,bavincis-marcia-black-and-black-i-automatic-watch,black - black,Store_E
12371,Bavincis Marcia Rose Gold and Brown I Automatic Watch,automatic watch,bavincis-marcia-rose-gold-and-brown-i-automatic-watch,rose - gold - brown,Store_E
12372,Bavincis Marcia Silver and Black I Automatic Watch,automatic watch,bavincis-marcia-silver-and-black-i-automatic-watch,silver - black,Store_E
12373,Bavincis Master Blue And Red I Automatic Watch,automatic watch,bavincis-master-blue-and-red-i-automatic-watch,blue - red,Store_E
12374,Bavincis Master Gold And Blue I Automatic Watch,automatic watch,copy-of-bavincis-master-blue-and-gold-i-automatic-watch,gold - blue,Store_E
12375,Bavincis Milano Black And Blue Gradient Edition Sunglasses,sunglasses,bavincis-milano-black-and-blue-gradiant-edition-sunglasses,black - blue,Store_E
12376,Bavincis Milano Black And Candy Green Edition Sunglasses,sunglasses,bavincis-milano-black-and-candy-green-edition-sunglasses-1,black - green,Store_E
12377,Bavincis Milano Black And Day Night Edition Sunglasses,sunglasses,bavincis-milano-black-and-day-night-edition-sunglasses,black,Store_E
12378,Bavincis Milano Black And Green Edition Sunglasses,sunglasses,bavincis-milano-black-and-green-edition-sunglasses,black - green,Store_E
12379,Bavincis Milano Black And Green Gradient Edition Sunglasses,sunglasses,bavincis-milano-black-and-candy-green-edition-sunglasses,black - green,Store_E
12380,Bavincis Milano Black And Yellow Edition Sunglasses,sunglasses,bavincis-milano-black-and-yellow-edition-sunglasses-1,black - yellow,Store_E
12381,Bavincis Milano Brown And Brown Edition Sunglasses,sunglasses,bavincis-rockford-brown-and-brown-edition-sunglasses,brown - brown,Store_E
12382,Bavincis Milano Glossy Black And Black Edition Sunglasses,sunglasses,bavincis-milano-glossy-black-and-black-edition-sunglasses,black - black,Store_E
12383,Bavincis Milgaus Gold And Black I Automatic Watch,automatic watch,bavincis-milgaus-gold-and-black-i-automatic-watch,gold - black,Store_E
12384,Bavincis Milgaus Silver And Blue I Automatic Watch,automatic watch,bavincis-milgaus-silver-and-blue-i-automatic-watch,silver - blue,Store_E
12385,Bavincis Miller Black And Blue Edition sunglasses,sunglasses,bavincis-miller-black-and-blue-edition-sunglasses,black - blue,Store_E
12386,Bavincis Miller Black And Blue Gradient Edition sunglasses,sunglasses,bavincis-miller-black-and-blue-gradiant-edition-sunglasses,black - blue,Store_E
12387,Bavincis Miller Black And Gradient Black Edition sunglasses,sunglasses,bavincis-miller-black-and-gradient-black-edition-sunglasses,black - black,Store_E
12388,Bavincis Miller Black And Green Gradient Edition sunglasses,sunglasses,bavincis-miller-black-and-green-gradiant-edition-sunglasses,black - green,Store_E
12389,Bavincis Miller Black And Yellow Edition Sunglasses,sunglasses,bavincis-miller-black-and-yellow-edition-sunglasses,black - yellow,Store_E
12390,Bavincis Moonaut Gold And Blue I Automatic Watch,automatic watch,bavincis-moonaut-gold-and-blue-i-automatic-watchbavincis-moonaut-gold-and-blue-i-automatic-watch,gold - blue,Store_E
12391,Bavincis Moonaut Gold And Gold I Automatic Watch,automatic watch,bavincis-moonaut-gold-and-gold-i-automatic-watch,gold - gold,Store_E
